sample_index,run_number,timestamp_local_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,cmd_delta1_deg,cmd_delta2_deg,cmd_delta3_deg,case_id,case_name
43,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.042,39.9903863602172,-7.78820160819777e-17,-5.72951911477092e-15,-0.608211853745258,8.68340203443862e-19,0.450019097614894,0,0,-2.50433362291142e-19,-1.05983398921611e-17,MV-201,step_steer_python
44,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.043,39.9900894889806,-7.50003585938243e-17,-4.59100413074364e-15,-0.597103085639144,1.72775674090983e-19,0.46112930472284,0,0,-1.20488050620927e-19,-5.09905430227764e-18,MV-201,step_steer_python
45,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.044,39.9897928649831,-7.06333363652084e-17,-4.7732284951473e-16,-0.585994400992934,4.1887709944899e-19,0.472239424294174,0,0,5.16956835293755e-19,2.18776132696317e-17,MV-201,step_steer_python
46,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.045,39.9894965558983,-7.60810323572042e-17,-5.8750596686963e-15,-0.574885800704389,3.20234370366339e-19,0.483349451621207,0,0,2.20938596185251e-18,9.35012139055982e-17,MV-201,step_steer_python
47,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.046,39.9892006187228,-6.97199184873244e-17,3.28765526624749e-15,-0.56377728561801,7.71245434855073e-19,0.49445938219044,0,0,3.69482107538517e-18,1.563648279103e-16,MV-201,step_steer_python
48,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.047,39.9889051007867,-8.3771034128208e-17,4.35594299663675e-16,-0.552668856527048,3.10691206550516e-19,0.505569211683673,0,0,4.88604437082497e-18,2.06777397773313e-16,MV-201,step_steer_python
49,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.048,39.9886100407158,-8.43668439999857e-17,-6.33311765815094e-16,-0.541560514175744,5.16558419130669e-19,0.516678935976924,0,0,5.85097470875346e-18,2.47613249674447e-16,MV-201,step_steer_python
50,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.049,39.9883154693364,-8.77664874199532e-17,1.37423295230203e-15,-0.530452259261667,1.66724005332432e-19,0.52778855113783,0,0,6.55350368100567e-18,2.7734427578016e-16,MV-201,step_steer_python
51,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.05,39.9880214105158,-9.10808247166757e-17,-6.1689194914477e-16,-0.519344092438075,3.75326649748787e-19,0.538898053422062,0,0,7.07822335735529e-18,2.99550412483276e-16,MV-201,step_steer_python
52,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.051,39.9877278819352,-9.33302447875029e-17,2.56686700312215e-15,-0.508236014316193,2.08732036880764e-19,0.550007439269187,0,0,7.41767993327926e-18,3.13916214776378e-16,MV-201,step_steer_python
53,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.052,39.9874348957941,-9.94574358759598e-17,-4.30601391158692e-15,-0.497128025467391,7.01496067760882e-19,0.561116705298322,0,0,7.73812346567017e-18,3.27477385067162e-16,MV-201,step_steer_python
54,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.053,39.9871424594465,-9.76461685807761e-17,1.24105673268474e-15,-0.486020126425194,3.94245584333303e-19,0.572225848303829,0,0,8.08212923903161e-18,3.42035709395818e-16,MV-201,step_steer_python
55,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.054,39.9868505759723,-1.04170236643273e-16,-2.18277313526178e-15,-0.474912317687113,5.7130294030333e-19,0.583334865251228,0,0,8.42125139852522e-18,3.56387359185587e-16,MV-201,step_steer_python
56,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.055,39.9865592446862,-1.05002825357126e-16,5.35731601926857e-17,-0.463804599716297,4.56409583478239e-19,0.59444375327346,0,0,8.51905016044842e-18,3.60526202790177e-16,MV-201,step_steer_python
57,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.056,39.9862684615895,-1.0958691855274e-16,-1.73522649560689e-15,-0.452696972942987,5.06866409483835e-19,0.605552509667556,0,0,8.7174096450505e-18,3.68920776178537e-16,MV-201,step_steer_python
58,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.057,39.9859782197686,-1.11152289499709e-16,2.61562999986207e-15,-0.441589437765788,2.35328688973386e-19,0.61666113189175,0,0,8.74776278203346e-18,3.70205320935656e-16,MV-201,step_steer_python
59,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.058,39.9856885097465,-1.17736537112634e-16,-5.87356356185631e-15,-0.430481994552774,1.05047343335564e-18,0.627769617563036,0,0,8.517452561134e-18,3.60458592387191e-16,MV-201,step_steer_python
60,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.059,39.9853993197904,-1.16974909362279e-16,1.50870550669722e-15,-0.419374643642424,4.96426130910694e-19,0.638877964455126,0,0,8.36422295524463e-18,3.53973915465953e-16,MV-201,step_steer_python
61,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.06,39.9851106361828,-1.24506474243248e-16,2.15984042226483e-15,-0.408267385344434,8.20504138743721e-19,0.649986170496797,0,0,7.77762532475957e-18,3.29149103743825e-16,MV-201,step_steer_python
62,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.061,39.9848224434582,-1.34030669841595e-16,6.47739181465343e-15,-0.397160219940394,4.09641569198638e-19,0.661094233770543,0,0,6.87516011683374e-18,2.90956776144404e-16,MV-201,step_steer_python
63,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.062,39.9845347246121,-1.45475686489272e-16,5.27977341414898e-15,-0.386053147684374,3.70318487591107e-19,0.672202152511489,0,0,6.21565669476803e-18,2.63046591322583e-16,MV-201,step_steer_python
64,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.063,39.9842474612848,-1.54255633482061e-16,3.22027410211182e-15,-0.374946168803416,-1.34926067466968e-19,0.683309925106505,0,0,5.5306471620446e-18,2.34056987897728e-16,MV-201,step_steer_python
65,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.064,39.9839606339246,-1.56699090515731e-16,6.60311049946809e-16,-0.36383928349797,7.23936391193321e-20,0.694417550093446,0,0,5.01003521671335e-18,2.12024690371309e-16,MV-201,step_steer_python
66,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.065,39.9836742219329,-1.59760566976544e-16,1.3659732539931e-15,-0.352732491942277,-1.44619520414896e-19,0.705525026160473,0,0,4.22666885563519e-18,1.78872625970481e-16,MV-201,step_steer_python
67,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.066,39.9833882037946,-1.62955856993652e-16,-7.46053796202599e-15,-0.341625794284713,-9.63349281213854e-20,0.716632352145392,0,0,3.47474988606596e-18,1.47051415178311e-16,MV-201,step_steer_python
68,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.067,39.9831025571963,-1.53721129453184e-16,2.8053021468813e-15,-0.330519190648121,-4.12396582849502e-19,0.727739527034962,0,0,2.73335583112662e-18,1.15675618773278e-16,MV-201,step_steer_python
69,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.068,39.9828172591336,-1.61903857525394e-16,-8.22198721877837e-15,-0.319412681130124,-2.18242755184283e-19,0.738846549964128,0,0,1.83417802754887e-18,7.76224141258683e-17,MV-201,step_steer_python
70,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.069,39.9825322860105,-1.5084873646084e-16,-2.98778227247101e-15,-0.308306265803442,-1.82151371128167e-19,0.749953420215147,0,0,1.0465214283058e-18,4.42887868459016e-17,MV-201,step_steer_python
71,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.07,39.9822476137314,-1.52713559477654e-16,1.82565708973774e-15,-0.29719994471622,-8.04427525024048e-19,0.761060137216564,0,0,4.46422740815167e-19,1.88926103912979e-17,MV-201,step_steer_python
72,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.071,39.9819632177868,-1.54474972232479e-16,-2.73983381679953e-15,-0.286093717892363,-4.15191266337429e-19,0.772166700542035,0,0,-1.55525507047065e-19,-6.58183945823178e-18,MV-201,step_steer_python
73,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.072,39.981679073335,-1.52086869296289e-16,7.93318699564117e-16,-0.274987585331897,-6.59572715655568e-19,0.783273109908943,0,0,-9.04167720156546e-19,-3.8264377917025e-17,MV-201,step_steer_python
74,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.073,39.9813951552784,-1.54169240653817e-16,-3.7508080046045e-15,-0.263881547011352,-5.32277118379162e-19,0.794379365176837,0,0,-1.7364264116299e-18,-7.34855657401772e-17,MV-201,step_steer_python
75,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.074,39.9811114383371,-1.49720764547124e-16,4.42194856062863e-15,-0.252775602884167,-1.25581358363428e-18,0.805485466345639,0,0,-2.33947313117873e-18,-9.9006502911484e-17,MV-201,step_steer_python
76,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.075,39.9808278971184,-1.53782491566394e-16,-2.39010794518041e-15,-0.241669752881132,-8.00796637860327e-19,0.816591413553654,0,0,-2.84494485438636e-18,-1.20398066237631e-16,MV-201,step_steer_python
77,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.076,39.9805445061843,-1.49368005008006e-16,1.97675351790114e-15,-0.23056399691085,-1.09870664368998e-18,0.827697207075352,0,0,-3.00334419923822e-18,-1.27101526511761e-16,MV-201,step_steer_python
78,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.077,39.9802612401153,-1.51296860721875e-16,-8.20004405829059e-15,-0.219458334860235,-9.41280998126864e-19,0.838802847318941,0,0,-3.47944486006665e-18,-1.47250106478021e-16,MV-201,step_steer_python
79,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.078,39.9799780735722,-1.38174123060902e-16,1.00200159399895e-15,-0.208352766595035,-1.26793125512277e-18,0.84990833482373,0,0,-3.32707710272692e-18,-1.40801902987403e-16,MV-201,step_steer_python
80,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.079,39.9796949813548,-1.40952715755866e-16,4.81612867664903e-15,-0.197247291960386,-1.656229952618e-18,0.861013670257282,0,0,-2.86015437060074e-18,-1.21041732963823e-16,MV-201,step_steer_python
81,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.08,39.9794119384591,-1.42827465272064e-16,5.18177961915014e-15,-0.186141910781395,-2.23396124019062e-18,0.872118854412378,0,0,-3.15997838713056e-18,-1.33730285343365e-16,MV-201,step_steer_python
82,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.081,39.9791289201302,-1.40645810415042e-16,9.61768453626937e-16,-0.175036622863743,-1.93093500403411e-18,0.883223888203789,0,0,-2.63882551287132e-18,-1.11675095704714e-16,MV-201,step_steer_python
83,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.082,39.9788459019149,-1.3580284713142e-16,3.09059096014568e-15,-0.163931427994323,-2.14953431624104e-18,0.894328772664873,0,0,-1.78965159603922e-18,-7.57380555443798e-17,MV-201,step_steer_python
84,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.083,39.9785628597096,-1.33958685445868e-16,1.37500419258906e-15,-0.152826325941888,-2.04205666102612e-18,0.905433508944,0,0,-5.88842660386865e-19,-2.49198213875721e-17,MV-201,step_steer_python
85,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.084,39.9782797698067,-1.30041004127268e-16,8.98963268329762e-16,-0.141721316457734,-1.88373126975595e-18,0.916538098300833,0,0,-5.17777205496262e-20,-2.19123313366018e-18,MV-201,step_steer_python
86,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.085,39.9779966089385,-1.27742155906894e-16,1.13745569190296e-15,-0.130616399276395,-1.99823307795449e-18,0.927642542102456,0,0,1.16997798487277e-18,4.95134683198154e-17,MV-201,step_steer_python
87,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.086,39.9777133543177,-1.24406011569669e-16,5.03456780483996e-15,-0.119511574116352,-1.89500501468553e-18,0.93874684181937,0,0,1.69668980991936e-18,7.18039127557872e-17,MV-201,step_steer_python
88,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.087,39.9774299836756,-1.28293606680424e-16,2.22640099532564e-15,-0.108406840680772,-2.33611738502978e-18,0.949850999021373,0,0,1.91833001852648e-18,8.11837263840405e-17,MV-201,step_steer_python
89,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.088,39.9771464752974,-1.22340755184634e-16,1.18053662325924e-15,-0.0973021986582472,-2.06271149898826e-18,0.960955015373325,0,0,2.14304621597349e-18,9.0693715859998e-17,MV-201,step_steer_python
90,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.089,39.9768628080553,-1.19690347824066e-16,8.27589708921669e-16,-0.0861976477235538,-1.99402872876279e-18,0.972058892630821,0,0,2.11456649757282e-18,8.94884541772816e-17,MV-201,step_steer_python
91,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.09,39.976578961438,-1.17256341795673e-16,7.3932158543139e-16,-0.0750931875384229,-2.07316986606973e-18,0.983162632635769,0,0,2.19617595548654e-18,9.29421664361904e-17,MV-201,step_steer_python
92,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.091,39.976294915578,-1.13907980378266e-16,-2.116723221508e-15,-0.063988817752318,-2.00697024125008e-18,0.994266237311894,0,0,1.71816807264778e-18,7.27128728344541e-17,MV-201,step_steer_python
93,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.092,39.9760106512765,-1.07219345458424e-16,7.13936223849517e-15,-0.052884538003222,-2.67196013608527e-18,1.00536970866018,0,0,1.18897183323044e-18,5.03172879823122e-17,MV-201,step_steer_python
94,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.093,39.9757261500251,-1.10565072602984e-16,-8.44964280116695e-15,-0.041780347918431,-1.58991567729226e-18,1.01647304875424,0,0,1.47965568374727e-18,6.26190285361843e-17,MV-201,step_steer_python
95,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.094,39.9754413940253,-9.63301441702672e-17,1.07763690255276e-14,-0.030676247115353,-2.91565197096635e-18,1.02757625973566,0,0,1.01301310070914e-18,4.2870714422011e-17,MV-201,step_steer_python
96,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.095,39.9751563662051,-1.05299340689003e-16,-7.19705878364534e-15,-0.0195722352023103,-1.43351833821874e-18,1.0386793438093,0,0,6.27001027925315e-19,2.65346835017993e-17,MV-201,step_steer_python
97,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.096,39.9748710502337,-9.31440846360082e-17,1.37419915952562e-15,-0.00846831177934589,-1.93294127557565e-18,1.04978230323853,0,0,2.51249309828107e-19,1.06328707919255e-17,MV-201,step_steer_python
98,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.097,39.9745854305331,-9.43105399514977e-17,-3.17448396114149e-15,0.00263552356097121,-1.59334501638723e-18,1.06088514034051,0,0,-4.3247542364494e-19,-1.83023599286539e-17,MV-201,step_steer_python
99,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.098,39.9742994922883,-8.88233822952759e-17,-1.80657527422427e-16,0.0137392712327379,-1.76051259376267e-18,1.0719878574814,0,0,-7.05845432737939e-19,-2.98713787134696e-17,MV-201,step_steer_python
100,2026年09月01日_13时46分40秒_第026次,2026-09-01T13:46:40,0.099,39.974013221454,-8.78836513336836e-17,-1.90408847184287e-15,0.0248429316559113,-1.62681840623568e-18,1.08309045707161,0,0,-6.6039149469097e-19,-2.79477680553218e-17,MV-201,step_steer_python
